YEAR,TOTAL_POP,GEOLEV2,EDU_LESS_PRIM_POP,EDU_PRIM_POP,EDU_SEC_POP,EDU_UNI_POP,EDU_UK_POP,EDU_LESS_PRIM_PCT,EDU_PRIM_PCT,EDU_SEC_PCT,EDU_UNI_PCT,EDU_UK_PCT,ELEC_YES_HH,ELEC_NO_HH,ELEC_UK_HH,ELEC_YES_PCT,ELEC_NO_PCT,ELEC_UK_PCT,EMPLOYED_POP,UNEMPLOYED_POP,EMP_IN_POP,EMP_UK_POP,EMPLOYED_PCT,UNEMPLOYED_PCT,EMP_IN_PCT,EMP_UK_PCT,INT_NO_HH,INT_YES_HH,INT_UK_HH,INT_NO_PCT,INT_YES_PCT,INT_UK_PCT,AFRDES_YES_POP,AFRDES_NO_POP,AFRDES_UK_POP,AFRDES_YES_PCT,AFRDES_NO_PCT,AFRDES_UK_PCT,INDIG_YES_POP,INDIG_NO_POP,INDIG_UK_POP,INDIG_YES_PCT,INDIG_NO_PCT,INDIGS_UK_PCT,OWNED_HH,UNOWNED_HH,OWNED_UK_HH,OWNED_PCT,UNOWNED_PCT,OWNED_UK_PCT,ABOVE_POVERTY_POP,BELOW_POVERTY_POP,ABOVE_POVERTY_PCT,BELOW_POVERTY_PCT,RURAL_HH,URBAN_HH,RURAL_PCT,URBAN_PCT
2020,125515554,484016031,5657,6436,1877,832,12,38.19,43.45,12.67,5.62,0.08,15619,43,0,99.73,0.27,0.0,6855,865,4349,18,56.71,7.16,35.98,0.15,12704,2958,0,81.11,18.89,0.0,12.0,15678.0,0.0,0.08,99.92,0.0,12198.0,2616.0,0.0,82.34,17.66,0.0,13337,2325,0,85.16,14.84,0.0,3092,3751,45.18,54.82,10077,5613,64.23,35.77
2020,125515554,484016032,7983,8896,2531,746,41,39.53,44.05,12.53,3.69,0.2,21248,78,0,99.63,0.37,0.0,7721,1609,6886,82,47.37,9.87,42.25,0.5,15401,5917,8,72.22,27.75,0.04,578.0,20860.0,0.0,2.7,97.3,0.0,2580.0,17490.0,127.0,12.77,86.6,0.63,15831,5495,0,74.23,25.77,0.0,4733,2984,61.33,38.67,8356,13082,38.98,61.02
2020,125515554,484016033,44899,51942,14597,6533,118,38.02,43.99,12.36,5.53,0.1,124842,762,0,99.39,0.61,0.0,49018,6708,40230,581,50.78,6.95,41.67,0.6,77713,47831,60,61.87,38.08,0.05,1080.0,124512.0,12.0,0.86,99.13,0.01,30124.0,87709.0,256.0,25.51,74.27,0.22,84246,41358,0,67.07,32.93,0.0,21383,27617,43.64,56.36,31891,93713,25.39,74.61
2020,125515554,484016034,12443,11717,3199,1256,44,43.42,40.88,11.16,4.38,0.15,30299,128,14,99.53,0.42,0.05,10430,1764,10526,217,45.47,7.69,45.89,0.95,22405,7970,66,73.6,26.18,0.22,1395.0,29145.0,35.0,4.56,95.32,0.11,2651.0,25766.0,242.0,9.25,89.91,0.84,22263,8148,30,73.13,26.77,0.1,4879,5466,47.16,52.84,15086,15489,49.34,50.66
2020,125515554,484016035,4619,4566,1349,565,27,41.52,41.04,12.12,5.08,0.24,11575,45,2,99.6,0.39,0.02,4147,936,4108,50,44.88,10.13,44.45,0.54,6665,4945,12,57.35,42.55,0.1,31.0,11603.0,6.0,0.27,99.68,0.05,311.0,10771.0,44.0,2.8,96.81,0.4,7522,4098,2,64.72,35.26,0.02,2027,2109,49.01,50.99,4352,7288,37.39,62.61
2020,125515554,484016036,3443,3400,589,238,2,44.88,44.32,7.68,3.1,0.03,7924,20,0,99.75,0.25,0.0,2377,607,3712,83,35.06,8.95,54.76,1.22,5797,2147,0,72.97,27.03,0.0,231.0,7713.0,0.0,2.91,97.09,0.0,1417.0,6246.0,9.0,18.47,81.41,0.12,6252,1692,0,78.7,21.3,0.0,811,1565,34.13,65.87,5399,2545,67.96,32.04
2020,125515554,484016037,15539,15767,4910,2757,113,39.76,40.34,12.56,7.05,0.29,40562,1178,24,97.12,2.82,0.06,16566,3098,12141,153,51.84,9.69,37.99,0.48,19482,22258,24,46.65,53.29,0.06,163.0,41700.0,22.0,0.39,99.56,0.05,5354.0,33489.0,243.0,13.7,85.68,0.62,28291,13429,44,67.74,32.15,0.11,8845,7734,53.35,46.65,14468,27417,34.54,65.46
2020,125515554,484016038,3083,4033,1019,411,9,36.04,47.14,11.91,4.8,0.11,9005,8,0,99.91,0.09,0.0,3181,522,3130,6,46.51,7.63,45.77,0.09,6842,2161,10,75.91,23.98,0.11,169.0,8844.0,0.0,1.88,98.12,0.0,895.0,7651.0,9.0,10.46,89.43,0.11,7886,1127,0,87.5,12.5,0.0,1633,1544,51.4,48.6,5264,3749,58.4,41.6
2020,125515554,484016039,6891,8475,1586,345,10,39.82,48.97,9.16,1.99,0.06,18159,172,0,99.06,0.94,0.0,7362,1061,5588,48,52.37,7.55,39.75,0.34,12521,5810,0,68.31,31.69,0.0,162.0,18215.0,3.0,0.88,99.1,0.02,3363.0,13910.0,34.0,19.43,80.37,0.2,14159,4172,0,77.24,22.76,0.0,3293,4053,44.83,55.17,5870,12510,31.94,68.06
2020,125515554,484016040,6149,6729,1724,426,25,40.85,44.7,11.45,2.83,0.17,15899,131,0,99.18,0.82,0.0,5880,996,5150,54,48.68,8.25,42.63,0.45,9960,6070,0,62.13,37.87,0.0,269.0,15774.0,0.0,1.68,98.32,0.0,3620.0,11428.0,5.0,24.05,75.92,0.03,12544,3486,0,78.25,21.75,0.0,2159,3643,37.21,62.79,9027,7016,56.27,43.73
2020,125515554,484016041,5908,6437,818,343,46,43.6,47.5,6.04,2.53,0.34,14262,30,0,99.79,0.21,0.0,5583,1026,4536,35,49.94,9.18,40.57,0.31,8365,5915,12,58.53,41.39,0.08,73.0,14227.0,0.0,0.51,99.49,0.0,1583.0,11927.0,42.0,11.68,88.01,0.31,10377,3915,0,72.61,27.39,0.0,3383,2200,60.59,39.41,9182,5118,64.21,35.79
2020,125515554,484016042,27021,27739,6751,3106,95,41.76,42.87,10.43,4.8,0.15,68142,237,0,99.65,0.35,0.0,30654,3058,18676,243,58.24,5.81,35.48,0.46,33482,34897,0,48.97,51.03,0.0,1187.0,67250.0,70.0,1.73,98.17,0.1,18019.0,46555.0,138.0,27.84,71.94,0.21,39533,28846,0,57.81,42.19,0.0,20918,9718,68.28,31.72,5420,63087,7.91,92.09
2020,125515554,484016043,4807,5874,1398,304,9,38.79,47.4,11.28,2.45,0.07,12898,45,0,99.65,0.35,0.0,4554,917,4957,92,43.29,8.72,47.12,0.87,9793,3150,0,75.66,24.34,0.0,42.0,12897.0,4.0,0.32,99.64,0.03,2715.0,9657.0,20.0,21.91,77.93,0.16,9114,3829,0,70.42,29.58,0.0,2232,2325,48.98,51.02,9309,3634,71.92,28.08
2020,125515554,484016044,14624,21586,7128,4190,47,30.74,45.37,14.98,8.81,0.1,49953,94,0,99.81,0.19,0.0,20758,2806,16257,89,52.01,7.03,40.73,0.22,17222,32825,0,34.41,65.59,0.0,671.0,49388.0,16.0,1.34,98.63,0.03,4045.0,43476.0,54.0,8.5,91.38,0.11,32175,17872,0,64.29,35.71,0.0,13756,6980,66.34,33.66,12378,37697,24.72,75.28
2020,125515554,484016045,5587,6356,1575,583,31,39.53,44.98,11.14,4.13,0.22,14876,37,0,99.75,0.25,0.0,5865,652,4869,36,51.35,5.71,42.63,0.32,11126,3787,0,74.61,25.39,0.0,16.0,14918.0,0.0,0.11,99.89,0.0,116.0,14016.0,0.0,0.82,99.18,0.0,10500,4413,0,70.41,29.59,0.0,2576,3291,43.91,56.09,4895,10039,32.78,67.22
2020,125515554,484016046,6873,8660,2465,689,32,36.72,46.26,13.17,3.68,0.17,19676,67,0,99.66,0.34,0.0,7189,1158,6711,59,47.56,7.66,44.39,0.39,11494,8249,0,58.22,41.78,0.0,24.0,19745.0,0.0,0.12,99.88,0.0,1787.0,16849.0,83.0,9.55,90.01,0.44,13438,6305,0,68.06,31.94,0.0,2976,4196,41.49,58.51,13088,6681,66.2,33.8
2020,125515554,484016047,1962,2414,791,284,17,35.88,44.15,14.47,5.19,0.31,5731,14,0,99.76,0.24,0.0,1892,431,2260,16,41.14,9.37,49.14,0.35,3883,1862,0,67.59,32.41,0.0,34.0,5703.0,8.0,0.59,99.27,0.14,393.0,5059.0,16.0,7.19,92.52,0.29,4894,851,0,85.19,14.81,0.0,855,1035,45.24,54.76,1266,4479,22.04,77.96
2020,125515554,484016048,7780,8039,1503,247,20,44.23,45.7,8.55,1.4,0.11,18137,734,0,96.11,3.89,0.0,6987,909,6014,75,49.96,6.5,43.0,0.54,15712,3159,0,83.26,16.74,0.0,141.0,18781.0,0.0,0.75,99.25,0.0,1133.0,16439.0,17.0,6.44,93.46,0.1,12786,6085,0,67.75,32.25,0.0,3279,3702,46.97,53.03,10759,8163,56.86,43.14
2020,125515554,484016049,31947,36841,10050,3822,374,38.47,44.37,12.1,4.6,0.45,88377,471,24,99.44,0.53,0.03,33296,5520,27183,531,50.05,8.3,40.86,0.8,58819,29997,56,66.18,33.75,0.06,1369.0,87587.0,199.0,1.54,98.24,0.22,10046.0,72674.0,314.0,12.1,87.52,0.38,69133,19685,54,77.79,22.15,0.06,16280,16724,49.33,50.67,30139,59016,33.81,66.19
2020,125515554,484016050,54877,73641,38085,18768,331,29.55,39.66,20.51,10.11,0.18,193829,447,0,99.77,0.23,0.0,82819,9785,58668,308,54.64,6.46,38.7,0.2,84730,109535,11,43.61,56.38,0.01,5316.0,189818.0,255.0,2.72,97.15,0.13,19597.0,165056.0,1049.0,10.55,88.88,0.56,124969,69268,39,64.33,35.65,0.02,58677,23772,71.17,28.83,10434,184955,5.34,94.66
2020,125515554,484016051,182478,292468,176520,154523,2407,22.57,36.18,21.84,19.11,0.3,841108,1371,0,99.84,0.16,0.0,388031,42153,262334,2817,55.8,6.06,37.73,0.41,238980,603247,252,28.37,71.6,0.03,12611.0,829676.0,1300.0,1.49,98.35,0.15,93027.0,712071.0,3298.0,11.51,88.08,0.41,586146,256333,0,69.57,30.43,0.0,252617,134099,65.32,34.68,64301,779286,7.62,92.38
2020,125515554,484016052,3249,3477,730,183,0,42.53,45.52,9.56,2.4,0.0,7944,24,0,99.7,0.3,0.0,2550,611,3233,64,39.49,9.46,50.06,0.99,5608,2360,0,70.38,29.62,0.0,4.0,7956.0,14.0,0.05,99.77,0.18,412.0,7208.0,19.0,5.39,94.36,0.25,6472,1496,0,81.22,18.78,0.0,852,1694,33.46,66.54,5987,1987,75.08,24.92
2020,125515554,484016053,17306,18171,5432,1714,39,40.57,42.59,12.73,4.02,0.09,45328,281,0,99.38,0.62,0.0,17496,2383,14180,160,51.13,6.96,41.44,0.47,28561,17048,0,62.62,37.38,0.0,191.0,45523.0,0.0,0.42,99.58,0.0,661.0,41878.0,123.0,1.55,98.16,0.29,31398,14211,0,68.84,31.16,0.0,11213,6277,64.11,35.89,4902,40812,10.72,89.28
2020,125515554,484016054,12841,13351,3242,974,88,42.11,43.78,10.63,3.19,0.29,32022,566,0,98.26,1.74,0.0,10337,2706,11215,124,42.4,11.1,46.0,0.51,26762,5826,0,82.12,17.88,0.0,211.0,32383.0,5.0,0.65,99.34,0.02,26693.0,3763.0,40.0,87.53,12.34,0.13,27974,4614,0,85.84,14.16,0.0,4561,5776,44.12,55.88,1911,30688,5.86,94.14
2020,125515554,484016055,3466,3137,784,213,8,45.56,41.23,10.3,2.8,0.11,7751,383,0,95.29,4.71,0.0,1781,925,3227,27,29.88,15.52,54.14,0.45,6958,1176,0,85.54,14.46,0.0,49.0,8093.0,4.0,0.6,99.35,0.05,149.0,7428.0,31.0,1.96,97.63,0.41,5827,2307,0,71.64,28.36,0.0,845,931,47.58,52.42,4174,3972,51.24,48.76
2020,125515554,484016056,6771,9728,2315,811,52,34.41,49.44,11.77,4.12,0.26,20842,34,0,99.84,0.16,0.0,8020,540,7307,96,50.24,3.38,45.77,0.6,12705,8171,0,60.86,39.14,0.0,314.0,20606.0,3.0,1.5,98.48,0.01,14404.0,5190.0,83.0,73.2,26.38,0.42,15608,5268,0,74.77,25.23,0.0,4980,3026,62.2,37.8,3919,17004,18.73,81.27
2020,125515554,484016057,3612,3864,840,196,15,42.36,45.31,9.85,2.3,0.18,8914,82,0,99.09,0.91,0.0,3065,740,3083,34,44.28,10.69,44.54,0.49,7504,1492,0,83.41,16.59,0.0,1346.0,7676.0,2.0,14.92,85.06,0.02,1501.0,7022.0,4.0,17.6,82.35,0.05,6546,2450,0,72.77,27.23,0.0,2061,984,67.68,32.32,9024,0,100.0,0.0
2020,125515554,484016058,3318,4253,1121,278,20,36.91,47.31,12.47,3.09,0.22,9425,4,0,99.96,0.04,0.0,3277,788,3414,47,43.54,10.47,45.36,0.62,4876,4553,0,51.71,48.29,0.0,28.0,9405.0,0.0,0.3,99.7,0.0,352.0,8601.0,37.0,3.92,95.67,0.41,6741,2688,0,71.49,28.51,0.0,1900,1377,57.98,42.02,2885,6548,30.58,69.42
2020,125515554,484016059,9528,11170,1865,423,29,41.4,48.53,8.1,1.84,0.13,24553,158,0,99.36,0.64,0.0,8182,1388,7946,90,46.47,7.88,45.13,0.51,21661,3050,0,87.66,12.34,0.0,351.0,24420.0,0.0,1.42,98.58,0.0,13888.0,9044.0,83.0,60.34,39.3,0.36,22018,2693,0,89.1,10.9,0.0,3419,4763,41.79,58.21,16580,8191,66.93,33.07
2020,125515554,484016060,8647,9104,1670,531,36,43.26,45.55,8.36,2.66,0.18,20963,44,0,99.79,0.21,0.0,7911,1756,6175,67,49.73,11.04,38.81,0.42,11671,9330,6,55.56,44.41,0.03,50.0,20970.0,3.0,0.24,99.75,0.01,5203.0,14741.0,44.0,26.03,73.75,0.22,14384,6623,0,68.47,31.53,0.0,3997,3911,50.54,49.46,5700,15323,27.11,72.89
2020,125515554,484016061,6072,6551,1156,272,38,43.1,46.5,8.2,1.93,0.27,14835,36,18,99.64,0.24,0.12,5725,754,5247,68,48.54,6.39,44.49,0.58,11673,3198,18,78.4,21.48,0.12,106.0,14776.0,7.0,0.71,99.24,0.05,1698.0,12343.0,48.0,12.05,87.61,0.34,11084,3787,18,74.44,25.43,0.12,2184,3334,39.58,60.42,8852,6037,59.45,40.55
2020,125515554,484016062,10798,11253,2536,541,32,42.92,44.73,10.08,2.15,0.13,26578,75,0,99.72,0.28,0.0,10371,955,8436,154,52.07,4.8,42.36,0.77,21375,5278,0,80.2,19.8,0.0,158.0,26640.0,0.0,0.59,99.41,0.0,625.0,24482.0,53.0,2.48,97.31,0.21,20136,6517,0,75.55,24.45,0.0,6879,3492,66.33,33.67,12581,14217,46.95,53.05
2020,125515554,484016063,13402,16326,4903,2481,85,36.03,43.89,13.18,6.67,0.23,39074,267,0,99.32,0.68,0.0,14765,2475,13010,180,48.52,8.13,42.75,0.59,28568,10773,0,72.62,27.38,0.0,175.0,39212.0,0.0,0.44,99.56,0.0,30490.0,6673.0,34.0,81.97,17.94,0.09,31830,7511,0,80.91,19.09,0.0,7465,7293,50.58,49.42,5819,33568,14.77,85.23
2020,125515554,484016064,28870,40010,15601,8080,134,31.15,43.16,16.83,8.72,0.14,97346,330,70,99.59,0.34,0.07,40609,6140,28499,299,53.75,8.13,37.72,0.4,48533,49143,70,49.65,50.28,0.07,1372.0,96546.0,14.0,1.4,98.58,0.01,36801.0,55583.0,311.0,39.7,59.96,0.34,69861,27815,70,71.47,28.46,0.07,22098,18506,54.42,45.58,24968,72964,25.5,74.5
2020,125515554,484016065,6955,6949,1389,391,30,44.26,44.22,8.84,2.49,0.19,16551,67,0,99.6,0.4,0.0,5012,1453,6697,137,37.69,10.93,50.36,1.03,14032,2586,0,84.44,15.56,0.0,64.0,16557.0,0.0,0.39,99.61,0.0,2627.0,13046.0,41.0,16.72,83.02,0.26,13255,3363,0,79.76,20.24,0.0,2151,2861,42.92,57.08,12720,3901,76.53,23.47
2020,125515554,484016066,9596,13976,3195,798,22,34.78,50.66,11.58,2.89,0.08,29157,84,0,99.71,0.29,0.0,12279,1022,9198,99,54.34,4.52,40.7,0.44,17293,11948,0,59.14,40.86,0.0,66.0,29218.0,18.0,0.23,99.71,0.06,6548.0,20941.0,98.0,23.74,75.91,0.36,19349,9892,0,66.17,33.83,0.0,10280,1996,83.74,16.26,14545,14757,49.64,50.36
2020,125515554,484016067,31649,42674,17951,8212,145,31.45,42.41,17.84,8.16,0.14,105633,150,0,99.86,0.14,0.0,45920,5586,31980,307,54.8,6.67,38.17,0.37,39429,66341,13,37.27,62.71,0.01,1063.0,104785.0,0.0,1.0,99.0,0.0,14175.0,85920.0,536.0,14.09,85.38,0.53,63738,42045,0,60.25,39.75,0.0,27861,17959,60.81,39.19,18622,87226,17.59,82.41
2020,125515554,484016068,4923,7345,2091,416,10,33.3,49.68,14.14,2.81,0.07,15476,20,0,99.87,0.13,0.0,6282,570,5504,161,50.19,4.55,43.97,1.29,10799,4697,0,69.69,30.31,0.0,144.0,15352.0,0.0,0.93,99.07,0.0,1769.0,13001.0,15.0,11.96,87.93,0.1,11143,4353,0,71.91,28.09,0.0,3687,2569,58.94,41.06,3295,12201,21.26,78.74
2020,125515554,484016069,4767,6403,1515,438,57,36.17,48.58,11.49,3.32,0.43,13899,54,0,99.61,0.39,0.0,5175,853,4825,40,47.51,7.83,44.29,0.37,10136,3817,0,72.64,27.36,0.0,79.0,13869.0,5.0,0.57,99.4,0.04,1588.0,11571.0,21.0,12.05,87.79,0.16,10473,3480,0,75.06,24.94,0.0,2343,2786,45.68,54.32,3687,10266,26.42,73.58
2020,125515554,484016070,9941,12121,2630,884,34,38.82,47.33,10.27,3.45,0.13,27027,110,0,99.59,0.41,0.0,10484,1894,8496,146,49.88,9.01,40.42,0.69,18776,8321,40,69.19,30.66,0.15,76.0,27069.0,8.0,0.28,99.69,0.03,10074.0,15466.0,70.0,39.34,60.39,0.27,21517,5620,0,79.29,20.71,0.0,4983,5497,47.55,52.45,7997,19156,29.45,70.55
2020,125515554,484016071,4251,4644,1010,163,14,42.16,46.06,10.02,1.62,0.14,10531,22,0,99.79,0.21,0.0,3790,975,3495,30,45.72,11.76,42.16,0.36,5546,5007,0,52.55,47.45,0.0,10.0,10543.0,0.0,0.09,99.91,0.0,860.0,9222.0,0.0,8.53,91.47,0.0,7684,2869,0,72.81,27.19,0.0,2434,1353,64.27,35.73,3017,7536,28.59,71.41
2020,125515554,484016072,29707,30726,8702,4406,45,40.37,41.76,11.83,5.99,0.06,78017,163,0,99.79,0.21,0.0,35413,3321,20588,218,59.48,5.58,34.58,0.37,43128,35052,0,55.17,44.83,0.0,364.0,78293.0,0.0,0.46,99.54,0.0,28494.0,44658.0,434.0,38.72,60.69,0.59,48044,30136,0,61.45,38.55,0.0,28890,6516,81.6,18.4,4899,73758,6.23,93.77
2020,125515554,484016073,24535,36056,9835,3588,135,33.09,48.63,13.26,4.84,0.18,78115,61,0,99.92,0.08,0.0,36045,3620,21287,353,58.8,5.9,34.72,0.58,27863,50313,0,35.64,64.36,0.0,268.0,77897.0,51.0,0.34,99.59,0.07,8146.0,65753.0,250.0,10.99,88.68,0.34,43732,34444,0,55.94,44.06,0.0,20569,15466,57.08,42.92,8436,69780,10.79,89.21
2020,125515554,484016074,7166,6540,1938,910,55,43.15,39.38,11.67,5.48,0.33,17299,141,16,99.1,0.81,0.09,5834,1453,6259,114,42.71,10.64,45.82,0.83,10831,6609,16,62.05,37.86,0.09,16.0,17575.0,28.0,0.09,99.75,0.16,335.0,16140.0,134.0,2.02,97.18,0.81,12544,4896,16,71.86,28.05,0.09,2395,3431,41.11,58.89,9696,7923,55.03,44.97
2020,125515554,484016075,4269,5937,1449,646,10,34.68,48.23,11.77,5.25,0.08,12745,26,0,99.8,0.2,0.0,4725,821,4965,118,44.45,7.72,46.71,1.11,6371,6388,12,49.89,50.02,0.09,58.0,12750.0,4.0,0.45,99.52,0.03,1040.0,11244.0,27.0,8.45,91.33,0.22,10315,2456,0,80.77,19.23,0.0,2161,2558,45.79,54.21,4564,8248,35.62,64.38
2020,125515554,484016076,18049,23073,4274,1231,65,38.66,49.42,9.15,2.64,0.14,49525,171,0,99.66,0.34,0.0,18751,1926,16807,169,49.8,5.12,44.64,0.45,36430,13266,0,73.31,26.69,0.0,575.0,49273.0,0.0,1.15,98.85,0.0,15806.0,30842.0,44.0,33.85,66.05,0.09,39481,10215,0,79.45,20.55,0.0,10869,7876,57.98,42.02,17752,32096,35.61,64.39
2020,125515554,484016077,7782,8737,1578,360,23,42.11,47.28,8.54,1.95,0.12,19524,295,0,98.51,1.49,0.0,5847,1832,6886,32,40.06,12.55,47.17,0.22,17254,2565,0,87.06,12.94,0.0,96.0,19735.0,0.0,0.48,99.52,0.0,4429.0,14026.0,25.0,23.97,75.9,0.14,17313,2506,0,87.36,12.64,0.0,1889,3954,32.33,67.67,18431,1400,92.94,7.06
2020,125515554,484016078,4235,3703,500,58,12,49.78,43.52,5.88,0.68,0.14,8924,80,0,99.11,0.89,0.0,2547,701,3440,37,37.87,10.42,51.15,0.55,8560,444,0,95.07,4.93,0.0,14.0,9014.0,0.0,0.16,99.84,0.0,4620.0,3872.0,16.0,54.3,45.51,0.19,7631,1373,0,84.75,15.25,0.0,480,2017,19.22,80.78,9028,0,100.0,0.0
2020,125515554,484016079,28076,31501,9560,4286,152,38.16,42.81,12.99,5.83,0.21,78518,205,0,99.74,0.26,0.0,31876,2247,24539,271,54.09,3.81,41.64,0.46,57463,21260,0,72.99,27.01,0.0,322.0,78544.0,36.0,0.41,99.55,0.05,5209.0,68058.0,308.0,7.08,92.5,0.42,49090,29633,0,62.36,37.64,0.0,21403,10443,67.21,32.79,32570,46332,41.28,58.72
2020,125515554,484016080,13404,14437,2796,553,37,42.92,46.23,8.95,1.77,0.12,32911,252,10,99.21,0.76,0.03,12279,1155,11169,111,49.68,4.67,45.19,0.45,22262,10871,40,67.11,32.77,0.12,71.0,33331.0,30.0,0.21,99.7,0.09,4170.0,26992.0,65.0,13.35,86.44,0.21,25779,7384,10,77.71,22.26,0.03,9425,2774,77.26,22.74,27030,6402,80.85,19.15
2020,125515554,484016081,13071,12266,3359,888,99,44.04,41.32,11.32,2.99,0.33,31487,134,0,99.58,0.42,0.0,11462,1574,10497,122,48.45,6.65,44.38,0.52,23652,7969,0,74.8,25.2,0.0,381.0,31282.0,8.0,1.2,98.77,0.03,16685.0,12957.0,41.0,56.21,43.65,0.14,25412,6209,0,80.36,19.64,0.0,7555,3901,65.95,34.05,6528,25143,20.61,79.39
2020,125515554,484016082,13517,14862,3207,1513,19,40.81,44.88,9.68,4.57,0.06,35024,151,0,99.57,0.43,0.0,14900,1865,10438,194,54.39,6.81,38.1,0.71,19401,15774,0,55.16,44.84,0.0,306.0,34905.0,16.0,0.87,99.09,0.05,10579.0,22486.0,53.0,31.94,67.9,0.16,22078,13089,8,62.77,37.21,0.02,9642,5242,64.78,35.22,8060,27167,22.88,77.12
2020,125515554,484016083,5547,6883,1579,688,29,37.67,46.74,10.72,4.67,0.2,15493,17,0,99.89,0.11,0.0,4908,1769,5413,113,40.22,14.5,44.36,0.93,8293,7217,0,53.47,46.53,0.0,67.0,15392.0,51.0,0.43,99.24,0.33,143.0,14572.0,11.0,0.97,98.95,0.07,10237,5273,0,66.0,34.0,0.0,3449,1459,70.27,29.73,7226,8284,46.59,53.41
2020,125515554,484016084,5567,6726,1815,531,56,37.88,45.77,12.35,3.61,0.38,15524,0,0,100.0,0.0,0.0,5555,607,5782,39,46.36,5.07,48.25,0.33,10006,5518,0,64.46,35.54,0.0,116.0,15378.0,45.0,0.75,98.96,0.29,1751.0,12855.0,89.0,11.92,87.48,0.61,11439,4085,0,73.69,26.31,0.0,4106,1443,74.0,26.0,9670,5869,62.23,37.77
2020,125515554,484016085,31478,48619,19162,9436,132,28.92,44.68,17.61,8.67,0.12,113880,216,17,99.8,0.19,0.01,49650,7035,30884,179,56.58,8.02,35.2,0.2,53747,60349,17,47.1,52.89,0.01,900.0,113239.0,118.0,0.79,99.11,0.1,14421.0,94286.0,120.0,13.25,86.64,0.11,82101,31995,17,71.95,28.04,0.01,31115,18387,62.86,37.14,35369,78888,30.96,69.04
2020,125515554,484016086,9092,10546,2596,527,94,39.78,46.14,11.36,2.31,0.41,23633,19,0,99.92,0.08,0.0,10537,994,7270,135,55.65,5.25,38.39,0.71,11470,12112,70,48.49,51.21,0.3,239.0,23687.0,108.0,0.99,98.56,0.45,2553.0,20223.0,79.0,11.17,88.48,0.35,15908,7744,0,67.26,32.74,0.0,6564,3604,64.56,35.44,13656,10378,56.82,43.18
2020,125515554,484016087,5373,6539,2378,1049,25,34.97,42.56,15.48,6.83,0.16,16283,37,0,99.77,0.23,0.0,5580,592,6238,74,44.7,4.74,49.97,0.59,12483,3837,0,76.49,23.51,0.0,1576.0,14741.0,3.0,9.66,90.32,0.02,11857.0,3485.0,22.0,77.17,22.68,0.14,13004,3316,0,79.68,20.32,0.0,3633,1945,65.13,34.87,1325,14995,8.12,91.88
2020,125515554,484016088,5393,6493,1722,614,20,37.87,45.59,12.09,4.31,0.14,14809,104,0,99.3,0.7,0.0,5921,735,5042,39,50.45,6.26,42.96,0.33,10456,4457,0,70.11,29.89,0.0,229.0,14705.0,0.0,1.53,98.47,0.0,6024.0,8212.0,6.0,42.3,57.66,0.04,9858,5037,18,66.1,33.78,0.12,4363,1561,73.65,26.35,6697,8237,44.84,55.16
2020,125515554,484016089,5917,4683,1165,336,15,48.84,38.65,9.62,2.77,0.12,12490,296,0,97.68,2.32,0.0,3502,1593,4403,76,36.58,16.64,45.99,0.79,11787,999,0,92.19,7.81,0.0,22.0,12787.0,25.0,0.17,99.63,0.19,24.0,12078.0,14.0,0.2,99.69,0.12,8762,4024,0,68.53,31.47,0.0,1419,2040,41.02,58.98,8487,4347,66.13,33.87
2020,125515554,484016090,9912,12712,2961,1036,84,37.12,47.6,11.09,3.88,0.31,28219,264,0,99.07,0.93,0.0,8451,1771,10524,131,40.48,8.48,50.41,0.63,21254,7229,0,74.62,25.38,0.0,111.0,28425.0,12.0,0.39,99.57,0.04,1653.0,24988.0,64.0,6.19,93.57,0.24,24419,4064,0,85.73,14.27,0.0,3297,5154,39.01,60.99,24145,4403,84.58,15.42
2020,125515554,484016091,2898,2778,335,110,6,47.3,45.34,5.47,1.8,0.1,6391,15,10,99.61,0.23,0.16,2324,369,2392,41,45.34,7.2,46.66,0.8,4762,1644,10,74.22,25.62,0.16,9.0,6402.0,11.0,0.14,99.69,0.17,762.0,5355.0,10.0,12.44,87.4,0.16,4897,1509,10,76.32,23.52,0.16,1149,1171,49.53,50.47,3197,3225,49.78,50.22
2020,125515554,484016092,4550,5071,1443,624,15,38.88,43.33,12.33,5.33,0.13,12181,103,0,99.16,0.84,0.0,4807,803,4275,84,48.22,8.05,42.88,0.84,6854,5424,6,55.8,44.15,0.05,75.0,12223.0,0.0,0.61,99.39,0.0,2355.0,9329.0,19.0,20.12,79.71,0.16,7848,4436,0,63.89,36.11,0.0,3434,1362,71.6,28.4,6084,6214,49.47,50.53
2020,125515554,484016093,2806,2275,469,49,27,49.88,40.44,8.34,0.87,0.48,5825,78,4,98.61,1.32,0.07,1882,396,2237,97,40.81,8.59,48.5,2.1,4219,1684,4,71.42,28.51,0.07,50.0,5842.0,29.0,0.84,98.67,0.49,131.0,5462.0,33.0,2.33,97.08,0.59,3846,2057,4,65.11,34.82,0.07,804,1019,44.1,55.9,5921,0,100.0,0.0
