GEOLEV2,EMPLOYED_POP,UNEMPLOYED_POP,EMP_IN_POP,EMP_UK_POP,EMPLOYED_PCT,UNEMPLOYED_PCT,EMP_IN_PCT,EMP_UK_PCT
484026061,447,11,586,6,42.57,1.05,55.81,0.57
484026062,379,33,464,7,42.92,3.74,52.55,0.79
484026063,287,151,675,11,25.53,13.43,60.05,0.98
484026064,576,51,694,8,43.34,3.84,52.22,0.6
484026065,464,163,707,18,34.32,12.06,52.29,1.33
484026066,3120,84,3627,42,45.4,1.22,52.77,0.61
484026067,446,30,842,20,33.33,2.24,62.93,1.49
484026068,481,18,516,9,46.97,1.76,50.39,0.88
484026069,1989,119,2458,33,43.25,2.59,53.45,0.72
484027001,18906,167,22866,149,44.92,0.4,54.33,0.35
484027002,72260,8101,98305,1873,40.02,4.49,54.45,1.04
484027003,27275,2046,44852,212,36.67,2.75,60.3,0.29
484027004,278814,7539,223382,1701,54.52,1.47,43.68,0.33
484027005,61725,4631,76892,1196,42.73,3.21,53.23,0.83
484027006,40726,3219,49532,580,43.3,3.42,52.66,0.62
484027007,10673,614,10914,83,47.9,2.76,48.98,0.37
484027008,55845,2624,70798,474,43.04,2.02,54.57,0.37
484027009,12995,700,13111,144,48.22,2.6,48.65,0.53
484027010,24819,4144,34007,185,39.3,6.56,53.85,0.29
484027011,9765,159,12975,138,42.39,0.69,56.32,0.6
484027012,49352,2696,61550,1014,43.06,2.35,53.7,0.88
484027013,45303,1786,41709,376,50.8,2.0,46.77,0.42
484027014,26296,2395,35939,258,40.53,3.69,55.39,0.4
484027015,14083,419,19680,245,40.91,1.22,57.16,0.71
484027016,22223,740,17927,220,54.06,1.8,43.61,0.54
484027017,20593,693,23488,249,45.74,1.54,52.17,0.55
484028001,3266,74,5556,146,36.12,0.82,61.45,1.61
484028002,10400,504,12488,120,44.23,2.14,53.11,0.51
484028003,76925,5836,74371,2603,48.16,3.65,46.56,1.63
484028004,2370,48,4395,18,34.69,0.7,64.34,0.26
484028005,1315,68,2034,36,38.08,1.97,58.91,1.04
484028006,2203,65,2815,14,43.22,1.28,55.23,0.27
484028007,4853,392,5328,186,45.11,3.64,49.52,1.73
484028008,1309,66,1861,45,39.9,2.01,56.72,1.37
484028009,73086,6110,78524,4179,45.14,3.77,48.5,2.58
484028010,563,92,904,25,35.54,5.81,57.07,1.58
484028011,2658,195,4120,40,37.9,2.78,58.75,0.57
484028012,14298,796,16526,122,45.04,2.51,52.06,0.38
484028013,5123,124,6124,129,44.55,1.08,53.25,1.12
484028014,1983,0,1352,160,56.74,0.0,38.68,4.58
484028015,297607,11782,239494,7059,53.53,2.12,43.08,1.27
484028016,7669,680,10044,175,41.3,3.66,54.09,0.94
484028017,4955,253,6040,70,43.78,2.24,53.37,0.62
484028018,2457,204,3948,54,36.88,3.06,59.25,0.81
484028019,5373,358,8895,201,36.24,2.41,59.99,1.36
484028020,747,49,1243,22,36.24,2.38,60.31,1.07
484028021,41565,1276,49707,349,44.74,1.37,53.51,0.38
484028022,186505,9754,167803,9655,49.91,2.61,44.9,2.58
484028023,1713,38,1786,21,48.15,1.07,50.2,0.59
484028024,1228,134,1686,8,40.18,4.38,55.17,0.26
484028025,9473,746,10188,49,46.31,3.65,49.8,0.24
484028026,994,20,1623,17,37.45,0.75,61.15,0.64
484028027,146131,7817,129763,3468,50.88,2.72,45.19,1.21
484028028,1018,135,1426,6,39.38,5.22,55.16,0.23
484028029,4215,106,6599,89,38.29,0.96,59.94,0.81
484028030,4576,234,5645,280,42.63,2.18,52.59,2.61
484028031,484,23,828,13,35.91,1.71,61.42,0.96
484028032,2877,82,4218,66,39.72,1.13,58.24,0.91
484028033,18899,768,23719,252,43.31,1.76,54.35,0.58
484028034,232,15,526,2,29.94,1.94,67.87,0.26
484028035,7756,605,10222,205,41.28,3.22,54.41,1.09
484028036,123302,7983,108304,3627,50.7,3.28,44.53,1.49
484028037,7939,493,11480,54,39.76,2.47,57.5,0.27
484028038,24010,1084,24079,229,48.6,2.19,48.74,0.46
484028039,131206,5566,109348,3437,52.58,2.23,43.82,1.38
484028040,1656,138,2835,24,35.59,2.97,60.93,0.52
484028041,7327,322,10655,186,39.63,1.74,57.63,1.01
484029001,4417,249,3745,12,52.44,2.96,44.46,0.14
484029002,5734,272,4575,33,54.02,2.56,43.1,0.31
484029003,2526,136,2732,22,46.64,2.51,50.44,0.41
484029004,5707,290,6029,50,47.26,2.4,49.93,0.41
484029005,29518,2022,27527,46,49.93,3.42,46.57,0.08
484029006,18766,909,15010,49,54.03,2.62,43.21,0.14
484029007,5516,412,5388,36,48.59,3.63,47.46,0.32
484029008,4842,304,4608,50,49.39,3.1,47.0,0.51
484029009,1911,78,1785,11,50.49,2.06,47.16,0.29
484029010,46611,2032,39715,181,52.64,2.3,44.86,0.2
484029011,1398,67,1701,2,44.13,2.11,53.69,0.06
484029012,2834,70,3048,52,47.2,1.17,50.77,0.87
484029013,33114,2043,27678,267,52.48,3.24,43.86,0.42
484029014,4686,334,4920,157,46.41,3.31,48.73,1.55
484029015,15648,690,15913,184,48.24,2.13,49.06,0.57
484029016,2798,72,1856,22,58.93,1.52,39.09,0.46
484029017,4584,87,3726,48,54.28,1.03,44.12,0.57
484029018,14411,554,12053,88,53.17,2.04,44.47,0.32
484029019,6515,192,6548,41,49.0,1.44,49.25,0.31
484029020,5581,276,6355,214,44.91,2.22,51.14,1.72
484029021,7051,177,5778,132,53.67,1.35,43.98,1.0
484029022,4932,117,4428,27,51.89,1.23,46.59,0.28
484029023,9951,149,10789,92,47.43,0.71,51.42,0.44
484029024,9633,451,8674,39,51.25,2.4,46.15,0.21
484029025,26972,1494,21988,238,53.21,2.95,43.38,0.47
484029026,7695,349,5306,53,57.41,2.6,39.59,0.4
484029027,4266,218,4709,69,46.06,2.35,50.84,0.74
484029028,7957,271,7419,102,50.52,1.72,47.11,0.65
484029029,7066,183,7946,77,46.27,1.2,52.03,0.5
484029030,10534,550,10022,110,49.65,2.59,47.24,0.52
484029031,7785,195,7724,75,49.34,1.24,48.95,0.48
484029032,38249,1493,30261,255,54.44,2.13,43.07,0.36
484029033,13964,318,15452,192,46.66,1.06,51.63,0.64
484029034,2005,125,2043,24,47.77,2.98,48.68,0.57
484029035,8504,292,7440,43,52.24,1.79,45.7,0.26
484029036,2784,90,2704,30,49.64,1.6,48.22,0.53
484029037,7544,321,7144,90,49.96,2.13,47.31,0.6
484029038,7353,147,7685,51,48.26,0.96,50.44,0.33
484029039,3950,260,5767,94,39.22,2.58,57.26,0.93
484029040,10030,394,9584,174,49.7,1.95,47.49,0.86
484029041,4652,124,4516,68,49.7,1.32,48.25,0.73
484029042,12720,568,12150,30,49.95,2.23,47.71,0.12
484029043,19883,747,17771,145,51.58,1.94,46.1,0.38
484030001,2610,92,2662,24,48.44,1.71,49.41,0.45
484030002,907,62,1366,15,38.6,2.64,58.13,0.64
484030003,28541,864,35451,221,43.86,1.33,54.48,0.34
484030004,13546,491,18349,428,41.28,1.5,55.92,1.3
484030005,1444,194,2386,42,35.51,4.77,58.68,1.03
484030006,6476,423,7269,92,45.41,2.97,50.97,0.65
484030007,2200,56,2572,62,44.99,1.15,52.6,1.27
484030008,2633,20,3365,18,43.62,0.33,55.75,0.3
484030009,8889,341,12422,338,40.42,1.55,56.49,1.54
484030010,21361,472,20725,162,50.0,1.1,48.51,0.38
484030011,19353,273,21423,128,47.0,0.66,52.03,0.31
484030012,2702,144,3681,26,41.23,2.2,56.17,0.4
484030013,10514,292,10129,80,50.03,1.39,48.2,0.38
484030014,14222,656,17052,215,44.24,2.04,53.05,0.67
484030015,10027,658,16430,156,36.77,2.41,60.25,0.57
484030016,10231,1026,8988,63,50.38,5.05,44.26,0.31
484030017,1280,38,1889,15,39.73,1.18,58.63,0.47
484030018,693,8,577,7,53.93,0.62,44.9,0.54
484030019,1119,15,2945,40,27.17,0.36,71.5,0.97
484030020,2653,176,3871,42,39.35,2.61,57.42,0.62
484030021,7598,276,10316,176,41.37,1.5,56.17,0.96
484030022,6192,395,7241,66,44.57,2.84,52.12,0.48
484030023,16403,220,18782,298,45.94,0.62,52.61,0.83
484030024,4859,72,5444,38,46.66,0.69,52.28,0.36
484030025,7202,171,9622,258,41.74,0.99,55.77,1.5
484030026,8206,239,6347,29,55.37,1.61,42.82,0.2
484030027,4794,33,7953,77,37.29,0.26,61.86,0.6
484030028,60657,2684,50470,261,53.17,2.35,44.24,0.23
484030029,3110,16,4609,4,40.19,0.21,59.56,0.05
484030030,16118,612,17498,50,47.02,1.79,51.05,0.15
484030031,4236,72,7388,68,36.01,0.61,62.8,0.58
484030032,18025,843,18247,252,48.24,2.26,48.83,0.67
484030033,7189,467,10452,169,39.33,2.56,57.19,0.92
484030034,13031,572,16881,170,42.51,1.87,55.07,0.55
484030035,3049,189,4703,60,38.11,2.36,58.78,0.75
484030036,3399,93,3621,36,47.55,1.3,50.65,0.5
484030037,2374,20,3874,59,37.52,0.32,61.23,0.93
484030038,35562,1031,30556,210,52.79,1.53,45.36,0.31
484030039,140837,7155,136568,899,49.34,2.51,47.84,0.31
484030040,18867,547,19010,194,48.86,1.42,49.23,0.5
484030041,687,16,871,5,43.51,1.01,55.16,0.32
484030042,1582,76,2538,26,37.47,1.8,60.11,0.62
484030043,5732,630,7622,179,40.47,4.45,53.82,1.26
484030044,82293,3676,70731,546,52.33,2.34,44.98,0.35
484030045,45280,2110,51512,358,45.62,2.13,51.9,0.36
484030046,5271,158,6149,110,45.1,1.35,52.61,0.94
484030047,17313,393,17303,175,49.21,1.12,49.18,0.5
484030048,46361,1519,45526,655,49.29,1.61,48.4,0.7
484030049,6644,136,8544,101,43.07,0.88,55.39,0.65
484030050,4548,145,6091,68,41.91,1.34,56.13,0.63
484030051,5960,96,9403,140,38.21,0.62,60.28,0.9
484030052,3756,170,4298,17,45.58,2.06,52.15,0.21
484030053,9258,388,9703,132,47.52,1.99,49.81,0.68
484030054,3708,198,5281,77,40.03,2.14,57.01,0.83
484030055,3741,160,5634,117,38.76,1.66,58.37,1.21
484030056,1620,56,2692,36,36.78,1.27,61.13,0.82
484030057,3483,115,5138,21,39.77,1.31,58.67,0.24
484030058,15814,214,27140,760,36.0,0.49,61.78,1.73
484030059,5822,154,6088,29,48.14,1.27,50.34,0.24
484030060,4829,155,6386,63,42.24,1.36,55.86,0.55
484030061,108263,4750,121813,1002,45.91,2.01,51.65,0.42
484030062,6784,238,6618,44,49.58,1.74,48.36,0.32
484030063,4846,44,6527,147,41.91,0.38,56.44,1.27
484030064,1196,7,1672,18,41.34,0.24,57.79,0.62
484030065,24112,782,23529,219,49.57,1.61,48.37,0.45
484030066,7830,289,11033,217,40.43,1.49,56.96,1.12
484030067,3560,246,6387,65,34.7,2.4,62.26,0.63
484030068,23507,1047,20390,392,51.85,2.31,44.98,0.86
484030069,9247,216,9476,139,48.47,1.13,49.67,0.73
484030070,21330,358,18804,100,52.55,0.88,46.32,0.25
484030071,6616,118,8309,167,43.5,0.78,54.63,1.1
484030072,9758,1344,21820,112,29.54,4.07,66.05,0.34
484030073,2716,131,2853,27,47.42,2.29,49.82,0.47
484030074,6020,313,7787,113,42.3,2.2,54.71,0.79
484030075,3280,308,6023,109,33.74,3.17,61.97,1.12
484030076,22751,1419,26817,568,44.13,2.75,52.02,1.1
484030077,4162,38,5666,76,41.86,0.38,56.99,0.76
484030078,3740,54,4252,34,46.29,0.67,52.62,0.42
484030079,7365,539,8178,21,45.74,3.35,50.79,0.13
484030080,8570,307,6963,111,53.73,1.92,43.65,0.7
484030081,14585,920,18296,306,42.76,2.7,53.64,0.9
484030082,15737,24,21744,129,41.82,0.06,57.78,0.34
484030083,1966,98,2416,16,43.73,2.18,53.74,0.36
484030084,24673,1065,24723,88,48.81,2.11,48.91,0.17
484030085,14235,291,14436,96,48.99,1.0,49.68,0.33
484030086,210996,5574,153494,1096,56.85,1.5,41.36,0.3
484030087,2130,37,2225,24,48.23,0.84,50.38,0.54
484030088,15439,940,15737,171,47.82,2.91,48.74,0.53
484030089,4099,125,3789,40,50.9,1.55,47.05,0.5
484030090,13425,447,13039,188,49.54,1.65,48.12,0.69
484030091,6239,114,6050,64,50.04,0.91,48.53,0.51
484030092,23768,1161,28879,447,43.81,2.14,53.23,0.82
484030093,4736,108,6939,31,40.09,0.91,58.74,0.26
484030094,474,11,784,6,37.18,0.86,61.49,0.47
484030095,6974,252,9422,117,41.6,1.5,56.2,0.7
484030096,854,44,1120,14,42.03,2.17,55.12,0.69
484030097,5244,228,6224,24,44.74,1.95,53.11,0.2
484030098,7670,616,9427,146,42.95,3.45,52.79,0.82
484030099,12379,635,12061,48,49.27,2.53,48.01,0.19
484030100,51274,1323,48268,868,50.4,1.3,47.45,0.85
484030101,2219,161,5670,61,27.36,1.98,69.91,0.75
484030102,16410,1271,28253,333,35.47,2.75,61.07,0.72
484030103,25512,918,20657,500,53.61,1.93,43.41,1.05
484030104,1303,63,1849,19,40.29,1.95,57.17,0.59
484030105,669,68,1175,9,34.83,3.54,61.17,0.47
484030106,17764,1509,29080,154,36.62,3.11,59.95,0.32
484030107,2649,221,3958,42,38.56,3.22,57.61,0.61
484030108,4631,611,7772,52,35.44,4.68,59.48,0.4
484030109,8262,208,7616,82,51.1,1.29,47.11,0.51
484030110,1466,27,1807,15,44.22,0.81,54.51,0.45
484030111,2612,64,4908,36,34.28,0.84,64.41,0.47
484030112,12864,922,13387,165,47.06,3.37,48.97,0.6
484030113,5108,351,6076,107,43.88,3.01,52.19,0.92
484030114,6868,282,10172,239,39.11,1.61,57.92,1.36
484030115,48694,1995,45456,764,50.25,2.06,46.91,0.79
484030116,1927,86,1808,26,50.09,2.24,47.0,0.68
484030117,4940,325,5660,100,44.81,2.95,51.34,0.91
484030118,8101,239,9934,109,44.07,1.3,54.04,0.59
484030119,5835,46,6635,58,46.41,0.37,52.77,0.46
484030120,34041,1751,41090,252,44.13,2.27,53.27,0.33
484030121,59105,1536,62724,567,47.69,1.24,50.61,0.46
484030122,10494,308,11161,119,47.52,1.39,50.54,0.54
484030123,11378,681,15043,320,41.49,2.48,54.86,1.17
484030124,6373,263,6969,18,46.78,1.93,51.16,0.13
484030125,24752,801,22072,214,51.74,1.67,46.14,0.45
484030126,5401,204,7656,88,40.46,1.53,57.35,0.66
484030127,16367,775,24443,361,39.02,1.85,58.27,0.86
484030128,76595,2832,75673,626,49.19,1.82,48.59,0.4
484030129,5708,171,6462,31,46.14,1.38,52.23,0.25
484030130,20366,1391,20500,182,47.99,3.28,48.3,0.43
484030131,7688,301,8982,144,44.92,1.76,52.48,0.84
484030132,6763,402,6668,40,48.75,2.9,48.06,0.29
484030133,2439,72,2318,12,50.38,1.49,47.88,0.25
484030134,1541,46,2158,20,40.93,1.22,57.32,0.53
484030135,15782,965,14489,45,50.45,3.08,46.32,0.14
484030136,1466,172,2796,16,32.94,3.87,62.83,0.36
484030137,847,49,1063,9,43.04,2.49,54.01,0.46
484030138,51423,1963,66832,988,42.43,1.62,55.14,0.82
484030139,17277,1200,24917,263,39.57,2.75,57.07,0.6
484030140,10479,782,13342,145,42.34,3.16,53.91,0.59
484030141,6034,345,5236,33,51.8,2.96,44.95,0.28
484030142,1097,52,1375,17,43.17,2.05,54.11,0.67
484030143,4530,295,9710,95,30.96,2.02,66.37,0.65
484030144,9048,447,11855,221,41.95,2.07,54.96,1.02
484030145,3954,129,4816,89,43.99,1.44,53.58,0.99
484030146,8086,224,10709,130,42.23,1.17,55.92,0.68
484030147,4860,146,5102,36,47.91,1.44,50.3,0.35
484030148,2048,68,2564,40,43.39,1.44,54.32,0.85
484030149,4200,66,6079,196,39.84,0.63,57.67,1.86
484030150,32904,1119,37978,683,45.27,1.54,52.25,0.94
484030151,1660,33,2145,28,42.94,0.85,55.48,0.72
484030152,6692,80,8456,92,43.68,0.52,55.2,0.6
484030153,8527,331,10333,114,44.17,1.71,53.52,0.59
484030154,4121,1072,10016,117,26.89,6.99,65.35,0.76
484030155,36510,956,41218,574,46.06,1.21,52.0,0.72
484030156,17581,688,25776,244,39.7,1.55,58.2,0.55
484030157,2340,23,3021,34,43.19,0.42,55.76,0.63
484030158,1217,104,2389,34,32.51,2.78,63.81,0.91
484030159,6689,133,5537,78,53.78,1.07,44.52,0.63
484030160,2733,36,3289,13,45.02,0.59,54.18,0.21
484030161,2889,279,4098,117,39.13,3.78,55.51,1.58
484030162,4028,112,5723,63,40.58,1.13,57.66,0.63
484030163,2458,76,4643,57,33.98,1.05,64.18,0.79
484030164,1466,48,2206,26,39.14,1.28,58.89,0.69
484030165,5984,793,8090,116,39.94,5.29,53.99,0.77
484030166,28412,592,39950,575,40.86,0.85,57.46,0.83
484030167,33036,2056,38336,406,44.74,2.78,51.92,0.55
484030168,30302,1483,35460,374,44.81,2.19,52.44,0.55
484030169,1702,168,2330,24,40.29,3.98,55.16,0.57
484030170,3627,90,3849,78,47.45,1.18,50.35,1.02
484030171,4963,283,5524,40,45.91,2.62,51.1,0.37
484030172,1357,23,1628,31,44.65,0.76,53.57,1.02
484030173,3180,66,4265,123,41.66,0.86,55.87,1.61
484030174,13823,328,15463,502,45.9,1.09,51.34,1.67
484030175,6078,348,5247,35,51.91,2.97,44.82,0.3
484030176,21572,920,21242,182,49.12,2.09,48.37,0.41
484030177,1766,82,2979,30,36.36,1.69,61.33,0.62
484030178,1699,93,1731,12,48.06,2.63,48.97,0.34
484030179,2494,42,2338,15,51.01,0.86,47.82,0.31
484030180,1739,42,2219,25,43.2,1.04,55.13,0.62
484030181,5206,167,6640,90,43.01,1.38,54.86,0.74
484030182,53895,3528,56067,410,47.32,3.1,49.22,0.36
484030183,673,59,1105,3,36.58,3.21,60.05,0.16
484030184,10266,638,12990,192,42.62,2.65,53.93,0.8
484030185,7203,252,8112,280,45.45,1.59,51.19,1.77
484030186,233893,8492,206251,2670,51.83,1.88,45.7,0.59
484030187,3519,66,4212,39,44.91,0.84,53.75,0.5
484030188,1149,63,2415,47,31.27,1.71,65.73,1.28
484030189,5693,283,7544,108,41.77,2.08,55.36,0.79
484030190,3714,93,5171,47,41.15,1.03,57.3,0.52
484030191,2463,27,3438,39,41.28,0.45,57.62,0.65
484030192,3465,318,4515,30,41.61,3.82,54.21,0.36
484030193,4485,54,5814,60,43.07,0.52,55.83,0.58
484030194,3662,46,5703,164,38.25,0.48,59.56,1.71
484030195,4124,62,5538,61,42.15,0.63,56.6,0.62
484031001,2398,88,2506,14,47.9,1.76,50.06,0.28
484031002,6441,189,5503,63,52.81,1.55,45.12,0.52
484031003,3177,42,3957,54,43.94,0.58,54.73,0.75
484031004,2478,6,2210,8,52.7,0.13,47.0,0.17
484031005,752,54,785,12,46.91,3.37,48.97,0.75
484031006,2990,222,3124,44,46.87,3.48,48.97,0.69
484031007,1834,18,2528,80,41.12,0.4,56.68,1.79
484031008,1572,22,1631,14,48.53,0.68,50.36,0.43
484031009,2183,53,2212,13,48.94,1.19,49.59,0.29
484031010,851,6,886,8,48.6,0.34,50.6,0.46
484031011,2359,22,2049,46,52.7,0.49,45.78,1.03
484031012,1190,38,1656,51,40.55,1.29,56.42,1.74
484031013,3825,72,3381,6,52.51,0.99,46.42,0.08
484031014,612,11,593,5,50.12,0.9,48.57,0.41
484031015,1697,49,2066,12,44.38,1.28,54.03,0.31
484031016,1146,2,900,3,55.88,0.1,43.88,0.15
484031017,1601,19,1674,14,48.4,0.57,50.6,0.42
484031018,1081,3,1232,16,46.36,0.13,52.83,0.69
484031019,9628,604,11599,193,43.72,2.74,52.67,0.88
484031020,1636,35,1500,27,51.16,1.09,46.9,0.84
484031021,2037,56,3072,24,39.26,1.08,59.2,0.46
484031022,1502,9,1409,17,51.14,0.31,47.97,0.58
484031023,2480,30,2178,12,52.77,0.64,46.34,0.26
484031024,1236,22,1115,30,51.44,0.92,46.4,1.25
484031025,1947,10,1778,19,51.86,0.27,47.36,0.51
484031026,1302,24,1487,15,46.04,0.85,52.58,0.53
484031027,3558,60,3347,30,50.86,0.86,47.85,0.43
484031028,879,0,1037,6,45.73,0.0,53.95,0.31
484031029,2044,50,2134,30,48.0,1.17,50.12,0.7
484031030,1006,11,1619,24,37.82,0.41,60.86,0.9
484031031,851,8,1334,6,38.7,0.36,60.66,0.27
484031032,5765,138,5382,40,50.91,1.22,47.52,0.35
484031033,6632,126,7206,136,47.04,0.89,51.11,0.96
484031034,2447,96,2611,32,47.18,1.85,50.35,0.62
484031035,1880,37,2453,11,42.91,0.84,55.99,0.25
484031036,2678,32,2199,10,54.44,0.65,44.7,0.2
484031037,1993,17,1743,18,52.85,0.45,46.22,0.48
484031038,12705,332,11612,56,51.43,1.34,47.0,0.23
484031039,1690,14,1199,11,58.0,0.48,41.15,0.38
484031040,10054,378,10622,137,47.44,1.78,50.13,0.65
484031041,33681,758,23289,315,58.03,1.31,40.12,0.54
484031042,1828,28,2830,20,38.84,0.59,60.14,0.42
484031043,873,16,1079,5,44.25,0.81,54.69,0.25
484031044,2542,21,2505,30,49.86,0.41,49.14,0.59
484031045,980,30,948,7,49.87,1.53,48.24,0.36
484031046,1056,20,1156,13,47.04,0.89,51.49,0.58
484031047,2128,18,1877,15,52.7,0.45,46.48,0.37
484031048,8129,244,7876,98,49.73,1.49,48.18,0.6
484031049,1329,52,819,1,60.38,2.36,37.21,0.05
484031050,355807,9021,296152,9205,53.09,1.35,44.19,1.37
484031051,1220,12,1205,15,49.76,0.49,49.14,0.61
484031052,13096,935,12908,84,48.46,3.46,47.77,0.31
484031053,5149,132,5019,52,49.74,1.28,48.48,0.5
484031054,1024,23,1153,11,46.31,1.04,52.15,0.5
484031055,2122,152,2242,26,46.72,3.35,49.36,0.57
484031056,11234,174,11878,82,48.07,0.74,50.83,0.35
484031057,2294,87,2530,42,46.32,1.76,51.08,0.85
484031058,7951,376,10262,63,42.63,2.02,55.02,0.34
484031059,21167,703,20200,129,50.16,1.67,47.87,0.31
484031060,269,6,450,12,36.5,0.81,61.06,1.63
484031061,1263,13,1367,23,47.37,0.49,51.28,0.86
484031062,1823,80,1667,19,50.79,2.23,46.45,0.53
484031063,1692,90,2082,10,43.68,2.32,53.74,0.26
484031064,547,24,714,7,42.34,1.86,55.26,0.54
484031065,676,47,689,4,47.74,3.32,48.66,0.28
484031066,1261,31,1540,34,44.0,1.08,53.73,1.19
484031067,3816,201,3366,24,51.52,2.71,45.44,0.32
484031068,1110,14,1369,20,44.17,0.56,54.48,0.8
484031069,3034,51,2338,133,54.61,0.92,42.08,2.39
484031070,1478,66,1524,12,47.99,2.14,49.48,0.39
484031071,470,56,755,8,36.46,4.34,58.57,0.62
484031072,652,8,835,0,43.61,0.54,55.85,0.0
484031073,1482,1,1358,8,52.02,0.04,47.67,0.28
484031074,1427,21,1419,18,49.46,0.73,49.19,0.62
484031075,2954,26,1880,26,60.46,0.53,38.48,0.53
484031076,6435,40,6264,22,50.43,0.31,49.09,0.17
484031077,890,43,1102,2,43.69,2.11,54.1,0.1
484031078,1427,30,1482,13,48.34,1.02,50.2,0.44
484031079,15046,232,14287,139,50.65,0.78,48.1,0.47
484031080,4019,36,3226,30,54.97,0.49,44.13,0.41
484031081,908,28,1289,43,40.04,1.23,56.83,1.9
484031082,1391,28,1485,8,47.77,0.96,51.0,0.27
484031083,689,5,664,2,50.66,0.37,48.82,0.15
484031084,2262,46,3132,12,41.49,0.84,57.45,0.22
484031085,4845,306,5452,126,45.16,2.85,50.82,1.17
484031086,770,15,1007,15,42.61,0.83,55.73,0.83
484031087,1684,46,1875,25,46.39,1.27,51.65,0.69
484031088,545,12,1036,1,34.19,0.75,64.99,0.06
484031089,15795,151,13908,84,52.76,0.5,46.46,0.28
484031090,2675,46,2648,29,49.56,0.85,49.06,0.54
484031091,4096,54,3479,27,53.5,0.71,45.44,0.35
484031092,2019,82,2425,32,44.3,1.8,53.2,0.7
484031093,6701,253,6524,30,49.61,1.87,48.3,0.22
484031094,2012,40,1364,16,58.62,1.17,39.74,0.47
484031095,2625,114,2677,18,48.31,2.1,49.26,0.33
484031096,26178,730,26215,178,49.11,1.37,49.18,0.33
484031097,1145,22,1514,16,42.45,0.82,56.14,0.59
484031098,4254,16,4986,7,45.92,0.17,53.83,0.08
484031099,1184,46,1482,30,43.18,1.68,54.05,1.09
484031100,1337,11,1309,11,50.11,0.41,49.06,0.41
484031101,21115,384,18023,219,53.13,0.97,45.35,0.55
484031102,26614,1249,27391,244,47.95,2.25,49.35,0.44
484031103,1080,87,1310,70,42.4,3.42,51.43,2.75
484031104,4488,27,5753,31,43.58,0.26,55.86,0.3
484031105,1038,27,1172,5,46.3,1.2,52.27,0.22
484031106,750,29,927,18,43.5,1.68,53.77,1.04
484032001,1976,119,2438,80,42.84,2.58,52.85,1.73
484032002,1223,59,2393,45,32.88,1.59,64.33,1.21
484032003,808,70,1267,26,37.22,3.22,58.36,1.2
484032004,3766,273,4929,80,41.62,3.02,54.48,0.88
484032005,16140,753,15536,143,49.55,2.31,47.7,0.44
484032006,2661,42,4051,38,39.18,0.62,59.64,0.56
484032007,5228,111,6708,47,43.23,0.92,55.47,0.39
484032008,2671,545,4240,903,31.95,6.52,50.72,10.8
484032009,3305,266,4742,72,39.42,3.17,56.55,0.86
484032010,75788,2929,79553,930,47.61,1.84,49.97,0.58
484032011,859,90,1411,13,36.2,3.79,59.46,0.55
484032012,1485,334,2857,36,31.52,7.09,60.63,0.76
484032013,6296,553,10024,76,37.15,3.26,59.14,0.45
484032014,439,8,803,60,33.51,0.61,61.3,4.58
484032015,5431,923,10174,259,32.35,5.5,60.61,1.54
484032016,64459,3328,61781,775,49.45,2.55,47.4,0.59
484032017,1386,62,1948,36,40.38,1.81,56.76,1.05
484032018,7775,475,9672,87,43.17,2.64,53.71,0.48
484032019,19630,1827,22546,300,44.31,4.12,50.89,0.68
484032020,1197,99,2048,27,35.51,2.94,60.75,0.8
484032021,7146,286,8801,266,43.31,1.73,53.34,1.61
484032022,4394,379,4686,33,46.29,3.99,49.37,0.35
484032023,16646,1134,17766,287,46.45,3.16,49.58,0.8
484032024,3399,87,4599,57,41.75,1.07,56.48,0.7
484032025,5613,72,8326,18,40.01,0.51,59.35,0.13
484032026,880,14,1166,7,42.57,0.68,56.41,0.34
484032027,691,21,1290,7,34.4,1.05,64.21,0.35
484032028,6506,396,8296,109,42.5,2.59,54.2,0.71
484032029,840,19,1131,20,41.79,0.95,56.27,1.0
484032030,2466,291,3584,105,38.26,4.51,55.6,1.63
484032031,4530,233,4900,98,46.41,2.39,50.2,1.0
484032032,1622,34,1970,64,43.96,0.92,53.39,1.73
484032033,9543,514,11917,131,43.17,2.33,53.91,0.59
484032034,4904,173,6861,111,40.7,1.44,56.94,0.92
484032035,11165,1790,17052,451,36.66,5.88,55.99,1.48
484032036,5743,125,6813,57,45.09,0.98,53.49,0.45
484032037,15442,1370,34365,266,30.02,2.66,66.8,0.52
484032038,20667,1014,26531,392,42.52,2.09,54.59,0.81
484032039,5830,394,9445,238,36.65,2.48,59.38,1.5
484032040,19259,1050,27205,491,40.12,2.19,56.67,1.02
484032041,394,26,636,10,36.96,2.44,59.66,0.94
484032042,4989,238,6279,70,43.1,2.06,54.24,0.6
484032043,2028,174,3498,33,35.37,3.04,61.02,0.58
484032044,1587,270,3459,57,29.54,5.03,64.38,1.06
484032045,9240,726,10036,260,45.6,3.58,49.53,1.28
484032046,9437,869,15009,239,36.93,3.4,58.73,0.94
484032047,3565,285,4110,39,44.57,3.56,51.38,0.49
484032048,11162,263,14965,134,42.08,0.99,56.42,0.51
484032049,5697,115,7492,79,42.57,0.86,55.98,0.59
484032050,3104,199,5876,215,33.04,2.12,62.55,2.29
484032051,4193,224,8615,85,31.97,1.71,65.68,0.65
484032052,8548,292,13476,203,37.96,1.3,59.84,0.9
